Date,Scrip,Open,High,Low,Close,Volume
20211230,00DS30,2522.31875,2536.72699,2522.31875,2532.58403,9218146000
20211230,00DSES,1427.27469,1433.86265,1427.01679,1431.12345,9218146000
20211230,00DSEX,6731.14801,6762.63456,6731.14801,6756.6568,9218146000
20211230,1JANATAMF,6.3,6.4,6.2,6.2,504433
20211230,1STPRIMFMF,19.9,20,19.7,19.8,155059
20211230,AAMRANET,44,44.2,43,43.2,193901
20211230,AAMRATECH,28,28.3,27.7,28.1,215980
20211230,ABB1STMF,5.6,5.6,5.5,5.5,97557
20211230,ABBANK,13.6,13.7,13.4,13.5,679924
20211230,ACFL,29.7,30.3,29.6,29.7,74228
20211230,ACI,284.5,292,282,285.4,144311
20211230,ACIFORMULA,148.5,154.9,146.9,147.1,33284
20211230,ACMELAB,82.6,87.8,82.2,86.5,658402
20211230,ACMEPL,27.3,27.4,26.6,26.8,953745
20211230,ACTIVEFINE,26.2,26.3,25.5,25.6,1691341
20211230,ADNTEL,53.1,53.5,52,52.4,70512
20211230,ADVENT,26.5,26.6,25.9,26.1,223257
20211230,AFCAGRO,29.1,29.1,27.9,28.1,561629
20211230,AFTABAUTO,27.3,27.7,26.8,27.3,52044
20211230,AGNISYSL,21.3,22.1,20.9,21.1,1042373
20211230,AGRANINS,59.5,60.9,59,60,596916
20211230,AIBL1STIMF,8.5,8.6,8.4,8.5,55223
20211230,AIL,44.7,44.8,44,44.4,236378
20211230,AL-HAJTEX,70,72.4,69.1,72.2,179437
20211230,ALARABANK,26.5,27,26.5,26.6,91188
20211230,ALIF,14.2,14.4,13.8,13.9,3255366
20211230,ALLTEX,16.5,16.9,16,16.7,266387
20211230,AMANFEED,55.5,55.5,54,54.3,427474
20211230,AMBEEPHA,440,479,440,458.9,3053
20211230,AMCL(PRAN),298,301,291.3,292.5,105905
20211230,ANLIMAYARN,36.6,36.8,36,36.4,83740
20211230,ANWARGALV,364.8,384.7,353.8,379.7,146222
20211230,AOL,41.7,42.5,41.7,41.9,48288
20211230,APEXFOODS,153.2,156.8,152,153.7,24554
20211230,APEXFOOT,271.4,274,266.1,268.1,16966
20211230,APEXSPINN,122,124.4,121.5,123.5,19943
20211230,APEXTANRY,127,130,126,128,11840
20211230,APOLOISPAT,8.7,8.7,8.4,8.4,925997
20211230,ARAMIT,325.6,331.8,320.2,325.3,8875
20211230,ARAMITCEM,38.4,38.6,38,38.1,108470
20211230,ARGONDENIM,17.7,17.8,17.5,17.5,242855
20211230,ASIAINS,124,125.9,110.1,115,3865357
20211230,ASIAPACINS,69.6,70.5,68.3,68.5,325316
20211230,ATCSLGF,9.4,9.4,9.2,9.3,123182
20211230,ATLASBANG,124,127,118,125.7,140722
20211230,AZIZPIPES,102.4,103.9,101,102.3,21498
20211230,BANGAS,124,124,120.9,121.1,10033
20211230,BANKASIA,21,22,21,21.8,566832
20211230,BARKAPOWER,24.2,24.5,23.7,23.8,512406
20211230,BATASHOE,908.2,978,908,966.9,35000
20211230,BATBC,634.8,639.8,632.7,635.6,95882
20211230,BAYLEASING,30.8,31.4,30.7,31,744615
20211230,BBS,18.4,18.4,17.9,18.3,253938
20211230,BBSCABLES,55.8,56.5,55,55.9,244820
20211230,BDAUTOCA,134,135.1,133.5,133.7,10138
20211230,BDCOM,22.4,22.9,22.4,22.5,154519
20211230,BDFINANCE,53.7,54.9,53.7,54.4,91659
20211230,BDLAMPS,196.7,196.7,192.1,192.7,42561
20211230,BDTHAI,20,20,19.4,19.5,462456
20211230,BDWELDING,17.2,17.2,16.5,16.7,41865
20211230,BEACHHATCH,29.4,30,29,29.4,225880
20211230,BEACONPHAR,245,245,241.7,243.4,61603
20211230,BENGALWTL,21.7,21.7,21.1,21.2,26777
20211230,BERGERPBL,1762,1777,1756.2,1765.9,3528
20211230,BEXIMCO,149.4,150,147.6,148.4,2271427
20211230,BGIC,54,55.3,53.8,54.2,243635
20211230,BIFC,6.2,6.6,6.2,6.2,12099
20211230,BNICL,140,143.9,131.8,135.9,73823
20211230,BPML,43,43.2,42.9,43.1,18260
